case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case323,cases_floorfrontR_lhs_500\case323\case323.key,2000395,2988635,-2123.25650000,-410.65922500,299.48490000,-2125.09315827,-410.95869877,282.08412410,391.42170925,63.82272389,3708.38796646,3729.53423424,1.17674944,0.0117674944,6.1249808537E-05,6.10425420,9.26078717,2,steel_rigid,210000.0,0.3000,283.33030307,0.5612300902,0.4975165284,0.5766242990,0.8534988871,0.4069502802,0.0257244088,0.9788886553
case324,cases_floorfrontR_lhs_500\case324\case324.key,2000395,3368773,-2086.16300000,-488.18287500,290.24937500,-2083.90112384,-486.16886920,273.01343299,-440.50281481,-392.22979440,3356.71824064,3408.14381864,1.11121706,0.0111121706,5.7838847995E-05,9.96588501,221.68231029,2,steel_rigid,210000.0,0.3000,205.93341161,0.5958676083,0.3107051700,0.4838468343,0.7224341209,0.6643923337,0.6157841953,0.9387225923
case325,cases_floorfrontR_lhs_500\case325\case325.key,2000395,3371252,-2618.77275000,-225.37597500,317.87532500,-2615.57290939,-226.85926256,300.73441260,-643.54034112,298.31341657,3447.31815074,3519.53654585,1.12496347,0.0112496347,5.8554348785E-05,11.62690796,155.12989765,0,aluminum_rigid,70000.0,0.3300,101.46084938,0.0985222549,0.9439998352,0.5160031598,0.7499269466,0.7751271974,0.4309163824,0.2953445175
case326,cases_floorfrontR_lhs_500\case326\case326.key,2000395,2487605,-1817.08700000,-515.43915000,298.48157500,-1819.06670997,-516.90939080,281.15618495,478.77662306,355.56568201,4190.00351915,4232.23150354,1.18848252,0.0118848252,6.1860515085E-05,8.10055670,36.59959753,0,aluminum_rigid,70000.0,0.3300,98.31805485,0.8471279322,0.2450248034,0.7217405686,0.8769650369,0.5400371135,0.1016655487,0.1083937848
case327,cases_floorfrontR_lhs_500\case327\case327.key,2000395,3372003,-2282.46900000,-212.25302500,311.39740000,-2282.47103507,-212.25236752,293.89740013,0.22367386,-0.07226331,1923.41826028,1923.41827465,1.24208484,0.0124208484,6.4650515696E-05,0.00700201,342.09568047,0,aluminum_rigid,70000.0,0.3300,88.49072826,0.4125591410,0.9756226511,0.0552432882,0.9841696713,0.0004668008,0.9502657791,0.2307724431
case328,cases_floorfrontR_lhs_500\case328\case328.key,2000395,2780245,-2574.57225000,-355.28320000,297.88600000,-2573.18414591,-353.41189319,280.54179700,-344.67461785,-464.65676708,4306.67021866,4345.35555227,0.98937556,0.0098937556,5.1496997645E-05,7.65104702,233.43259418,2,steel_rigid,210000.0,0.3000,184.75881742,0.1397962145,0.6309580065,0.7543966838,0.4787511103,0.5100698010,0.6484238727,0.8619443041
case329,cases_floorfrontR_lhs_500\case329\case329.key,2000395,3369476,-1808.71650000,-523.19007500,297.46062500,-1808.81163182,-524.27551465,279.99457878,13.68682811,156.16463767,2512.87925783,2517.76426373,1.18482030,0.0118482030,6.1669896651E-05,3.56970961,84.99119141,1,titanium_rigid,110000.0,0.3400,88.95307109,0.8549442166,0.2263471376,0.2268162766,0.8696406014,0.2379806405,0.2360866428,0.4144917356
case330,cases_floorfrontR_lhs_500\case330\case330.key,2000395,3367208,-2654.03075000,-543.52345000,299.82910000,-2652.95257980,-544.89797900,282.41651205,-255.61906196,325.88158524,4128.28084967,4149.00502364,1.13294881,0.0113294881,5.8969985617E-05,5.72908419,128.11037020,2,steel_rigid,210000.0,0.3000,89.22504046,0.0655987073,0.1773491169,0.6977151421,0.7658976222,0.3819389461,0.3558621394,0.6765791718
case331,cases_floorfrontR_lhs_500\case331\case331.key,2000395,3367223,-2645.32850000,-527.92712500,299.84190000,-2645.33577375,-527.85289219,282.34205896,0.95666051,-9.76327636,2301.62093121,2301.64183742,1.19633675,0.0119633675,6.2269328015E-05,0.24420621,275.59629669,0,aluminum_rigid,70000.0,0.3300,83.90101135,0.0737247763,0.2149321082,0.1644270770,0.8926735068,0.0162804143,0.7655452686,0.0831343432
case332,cases_floorfrontR_lhs_500\case332\case332.key,2000395,3367171,-2672.80625000,-517.04962500,300.21127500,-2674.67709644,-516.98663405,282.81167829,452.55014999,-15.23725528,4208.89173645,4233.17888370,0.77733944,0.0077733944,4.0460518038E-05,6.14045329,358.07159331,2,steel_rigid,210000.0,0.3000,113.39914581,0.0480663439,0.2411439874,0.7220140538,0.0546788872,0.4093635529,0.9946433147,0.7800970575
case333,cases_floorfrontR_lhs_500\case333\case333.key,2000395,2994427,-2662.27700000,-371.23047500,300.43197500,-2665.96252465,-369.68484152,283.39443042,1027.73796125,-431.01223141,4751.05527238,4880.01465795,1.17514073,0.0117514073,6.1166074973E-05,13.20123621,337.24782205,0,aluminum_rigid,70000.0,0.3300,142.63528458,0.0578984462,0.5925293192,0.9087395450,0.8502814591,0.8800824138,0.9367995057,0.1821591873
case334,cases_floorfrontR_lhs_500\case334\case334.key,2000395,3368580,-2302.51000000,-540.89912500,296.48917500,-2302.23420134,-542.07233646,279.03072404,-28.48170961,121.15747190,1802.93310736,1807.22387390,1.20878115,0.0120878115,6.2917058771E-05,3.94898114,103.22889987,2,steel_rigid,210000.0,0.3000,153.02082523,0.3938450671,0.1836730415,0.0217008383,0.9175622967,0.2632654090,0.2867469441,0.8663547152
case335,cases_floorfrontR_lhs_500\case335\case335.key,2000395,3368965,-1990.79775000,-576.12385000,287.72720000,-1990.79434414,-576.14898885,270.22721839,-0.65935087,4.86670720,3387.87459749,3387.87815718,0.93536145,0.0093536145,4.8685563641E-05,0.08305770,97.71556413,1,titanium_rigid,110000.0,0.3400,118.33722409,0.6849186704,0.0987908317,0.4779966390,0.3707229065,0.0055371799,0.2714321226,0.5681282706
case336,cases_floorfrontR_lhs_500\case336\case336.key,2000395,3368846,-1990.18050000,-497.24465000,290.36540000,-1988.72734490,-496.23495800,272.95509092,-214.99616409,-149.38522866,2575.87760325,2589.14748982,0.86165005,0.0086165005,4.4848885293E-05,5.80334650,214.79263220,0,aluminum_rigid,70000.0,0.3300,171.06761340,0.6854950520,0.2888687047,0.2474228486,0.2233001073,0.3868897667,0.5966462006,0.2008188116
case337,cases_floorfrontR_lhs_500\case337\case337.key,2000395,3375995,-1768.50625000,-368.23515000,290.55952500,-1770.80343164,-366.99234714,273.25552553,596.79590112,-322.87375031,4495.48950308,4546.40942707,1.10780778,0.0110780778,5.7661395149E-05,8.58328255,331.58607960,1,titanium_rigid,110000.0,0.3400,179.31686416,0.8924921229,0.5997472551,0.8124359652,0.7156155677,0.5722188369,0.9210724433,0.3859892353
case338,cases_floorfrontR_lhs_500\case338\case338.key,2000395,3376908,-2099.72450000,-233.08247500,314.17515000,-2099.40320045,-232.85500205,296.67957848,-45.40371723,-32.14482508,2472.34704557,2472.97284681,1.02903342,0.0102903342,5.3561189615E-05,1.28900714,215.29764754,1,titanium_rigid,110000.0,0.3400,109.07860825,0.5832040230,0.9254292218,0.2138861023,0.5580668440,0.0859338097,0.5980490209,0.4376382393
case339,cases_floorfrontR_lhs_500\case339\case339.key,2000395,3367900,-2450.10625000,-563.71717500,294.55172500,-2449.98601802,-565.27450204,277.12157076,-17.97983801,232.88718951,2606.55567041,2617.00060767,1.03632189,0.0103632189,5.3940554524E-05,5.12074545,94.41470981,1,titanium_rigid,110000.0,0.3400,85.71328740,0.2560212493,0.1286876156,0.2554633549,0.5726437858,0.3413830302,0.2622630828,0.5234441290
case340,cases_floorfrontR_lhs_500\case340\case340.key,2000395,3373426,-1913.69225000,-260.88270000,308.43142500,-1917.75124997,-262.15863933,291.45654656,827.97840972,260.27352142,3462.63438187,3569.75173022,1.08135688,0.0108135688,5.6284625677E-05,14.07150477,17.45044661,2,steel_rigid,210000.0,0.3000,136.07988122,0.7569189711,0.8584380804,0.5304990417,0.6627137628,0.9381003182,0.0484734628,0.7314084686
case341,cases_floorfrontR_lhs_500\case341\case341.key,2000395,3367279,-2650.61675000,-594.58777500,300.62552500,-2653.44923348,-592.05998623,283.54227820,678.02930287,-605.09262277,4089.32373998,4189.08456206,1.20660548,0.0120660548,6.2803814976E-05,12.52921144,318.25337103,1,titanium_rigid,110000.0,0.3400,93.50500564,0.0687866644,0.0542976879,0.7092851136,0.9132109501,0.8352807628,0.8840371418,0.4833570265
case342,cases_floorfrontR_lhs_500\case342\case342.key,2000395,3377144,-2001.66850000,-336.64820000,292.16932500,-2001.97109115,-337.13595918,274.67874097,54.29673872,87.52315523,3138.49780121,3140.18739675,1.04345468,0.0104345468,5.4311815915E-05,1.87962278,58.18577714,2,steel_rigid,210000.0,0.3000,212.05890659,0.6747676790,0.6758633956,0.4064944421,0.5869093531,0.1253081853,0.1616271587,0.8058652424
case343,cases_floorfrontR_lhs_500\case343\case343.key,2000395,3371888,-2251.97800000,-258.94390000,312.14370000,-2250.89293165,-262.56397552,295.05663823,-109.40511821,365.00446269,1722.85184844,1764.48752598,1.14646430,0.0114646430,5.9673466669E-05,12.47150472,106.68538633,1,titanium_rigid,110000.0,0.3400,133.96542741,0.4410313144,0.8631100723,0.0093639115,0.7929285944,0.8314336482,0.2963482954,0.6011039372
case344,cases_floorfrontR_lhs_500\case344\case344.key,2000395,3372902,-1861.78100000,-327.67297500,299.95965000,-1861.61082225,-326.15282572,282.52663002,-17.87467839,-159.66940453,1831.08326986,1838.11853916,1.03402867,0.0103402867,5.3821192181E-05,5.01452560,263.61244438,0,aluminum_rigid,70000.0,0.3300,202.45536954,0.8053931475,0.6974912985,0.0306193641,0.5680573365,0.3343017064,0.7322567899,0.2978402296
case345,cases_floorfrontR_lhs_500\case345\case345.key,2000395,3371790,-2180.71125000,-314.29612500,306.14945000,-2177.72731793,-317.48907428,289.20391300,-698.22618284,747.13523298,3965.17659278,4094.91834726,0.92284527,0.0092284527,4.8034096121E-05,14.46133136,133.06192882,2,steel_rigid,210000.0,0.3000,188.54882510,0.5075794521,0.7297259458,0.6821016562,0.3456905330,0.9640887573,0.3696164690,0.6904887670
case346,cases_floorfrontR_lhs_500\case346\case346.key,2000395,3368263,-2120.13025000,-593.47150000,291.36867500,-2121.33089127,-597.27669590,274.32963322,245.35994094,777.61998147,3482.05445438,3576.25468325,1.05090111,0.0105090111,5.4699402743E-05,13.17975448,72.48811824,1,titanium_rigid,110000.0,0.3400,100.57822115,0.5641493493,0.0569876135,0.5323762834,0.6018022187,0.8786502988,0.2013558840,0.3412516879
case347,cases_floorfrontR_lhs_500\case347\case347.key,2000395,3376459,-2460.52825000,-397.13512500,300.61735000,-2458.24974343,-399.40870362,283.41591843,-662.79187897,661.35839370,5003.70254715,5090.55273817,0.81497736,0.0081497736,4.2419571380E-05,10.59887937,135.06202666,1,titanium_rigid,110000.0,0.3400,165.17489872,0.2462892959,0.5301060090,0.9695166820,0.1299547120,0.7065919579,0.3751722963,0.6587832982
case348,cases_floorfrontR_lhs_500\case348\case348.key,2000395,3367848,-2337.53000000,-448.88865000,290.62180000,-2338.84534864,-450.18610684,273.21960291,228.08609253,224.98359178,3017.60233897,3034.56170778,0.87060168,0.0087060168,4.5314817612E-05,6.06033954,44.60765987,2,steel_rigid,210000.0,0.3000,222.05314905,0.3611437613,0.4053937915,0.3760029179,0.2412033664,0.4040226358,0.1239101663,0.7348383814
case349,cases_floorfrontR_lhs_500\case349\case349.key,2000395,3377405,-2655.98225000,-468.29035000,300.60560000,-2654.88901176,-470.95298820,283.34393183,-307.67832740,749.36645860,4858.08215368,4925.15768827,0.89346830,0.0089346830,4.6505025021E-05,9.46681202,112.32229813,0,aluminum_rigid,70000.0,0.3300,121.08516864,0.0637764172,0.3586408595,0.9217712215,0.2869366002,0.6311208015,0.3120063837,0.2797260739
case350,cases_floorfrontR_lhs_500\case350\case350.key,2000395,3365660,-2532.72475000,-382.42542500,296.73367500,-2530.79461790,-385.12741147,279.55159541,-484.83213578,678.71513818,4315.98664169,4395.84543972,1.24381171,0.0124381171,6.4740399272E-05,10.93798920,125.53966820,1,titanium_rigid,110000.0,0.3400,157.02306539,0.1788729675,0.5655524700,0.7689718656,0.9876234110,0.7291992797,0.3487213006,0.4058998889
case351,cases_floorfrontR_lhs_500\case351\case351.key,2000395,3365748,-1807.81350000,-499.59510000,297.54220000,-1808.43364751,-497.27517128,280.20774449,107.22211384,-401.11047336,2997.08848393,3025.71075519,0.87724191,0.0087724191,4.5660441182E-05,7.88712865,284.96599453,2,steel_rigid,210000.0,0.3000,96.79918972,0.8557874284,0.2832047459,0.3734478667,0.2544838110,0.5258085770,0.7915722070,0.7742591957
case352,cases_floorfrontR_lhs_500\case352\case352.key,2000395,3371337,-2595.86250000,-329.19140000,302.95932500,-2595.90103273,-328.01088948,285.49923021,5.42483505,-166.19832640,2458.12170761,2463.73976750,1.14458899,0.0114458899,5.9575857080E-05,3.87004448,271.86951244,0,aluminum_rigid,70000.0,0.3300,207.56385930,0.1199156041,0.6938322984,0.2112207406,0.7891779858,0.2580029656,0.7551930901,0.1943914574
case353,cases_floorfrontR_lhs_500\case353\case353.key,2000395,3369088,-1945.26600000,-542.42687500,292.30780000,-1945.75134605,-543.42665868,274.84312503,138.27886039,284.84613775,4975.82156167,4985.88593723,1.19961061,0.0119961061,6.2439731994E-05,3.64110296,64.10569597,2,steel_rigid,210000.0,0.3000,107.36239372,0.7274357372,0.1799915708,0.9393019651,0.8992212102,0.2427401972,0.1780713777,0.7272405458
case354,cases_floorfrontR_lhs_500\case354\case354.key,2000395,3369047,-2055.05850000,-582.99407500,289.26945000,-2055.85142833,-582.74849869,271.78914803,91.42368770,-28.31465443,2015.45789845,2017.72905781,0.93688916,0.0093688916,4.8765080761E-05,2.71875928,342.79182463,0,aluminum_rigid,70000.0,0.3300,111.11823986,0.6249126615,0.0822354185,0.0824684789,0.3737783193,0.1812506184,0.9521995129,0.1269487800
case355,cases_floorfrontR_lhs_500\case355\case355.key,2000395,3369114,-1937.68025000,-564.54095000,294.75322500,-1936.70980900,-563.43189708,277.31538552,-215.46721144,-246.24324388,3871.72703500,3885.52854678,1.02009479,0.0102009479,5.3095933946E-05,4.83063857,228.81349855,0,aluminum_rigid,70000.0,0.3300,87.09076721,0.7345192303,0.1267025372,0.6216559992,0.5401895848,0.3220425713,0.6355930515,0.1054655444
case356,cases_floorfrontR_lhs_500\case356\case356.key,2000395,3366080,-2420.21600000,-425.85142500,295.42727500,-2420.39407644,-428.39412872,278.11390021,23.88192128,341.00328190,2321.90545244,2346.93385388,1.00829278,0.0100829278,5.2481639370E-05,8.37510908,85.99387221,1,titanium_rigid,110000.0,0.3400,167.52223210,0.2839324487,0.4609073708,0.1775017620,0.5165855666,0.5583406054,0.2388718673,0.6564827202
case357,cases_floorfrontR_lhs_500\case357\case357.key,2000395,3372376,-2411.41700000,-249.08430000,311.87730000,-2411.36585685,-248.89552391,294.37839295,-7.98251086,-29.46449556,2731.25945142,2731.43004083,0.88348193,0.0088348193,4.5985234420E-05,0.64035512,254.84132437,1,titanium_rigid,110000.0,0.3400,127.34636958,0.2921488619,0.8868690835,0.2884963023,0.2669638586,0.0426903411,0.7078925677,0.6454050056
case358,cases_floorfrontR_lhs_500\case358\case358.key,2000395,3367967,-2425.42925000,-569.90670000,293.57675000,-2425.28552400,-569.95078625,276.07739575,-41.71111377,12.79438940,5078.53518127,5078.72258553,1.22783857,0.0122783857,6.3908997517E-05,0.49221116,162.94722607,1,titanium_rigid,110000.0,0.3400,111.01965791,0.2790643710,0.1137725081,0.9661016095,0.9556771380,0.0328140771,0.4526311835,0.4849470885
case359,cases_floorfrontR_lhs_500\case359\case359.key,2000395,3377093,-2024.62825000,-299.91480000,305.55547500,-2021.68359081,-299.42011193,288.31209175,-727.77207246,-122.26208112,4261.69955512,4325.12234556,0.94123861,0.0094123861,4.8991469819E-05,9.82411049,189.53635805,0,aluminum_rigid,70000.0,0.3300,173.88338772,0.6533281072,0.7643811105,0.7485558574,0.3824772265,0.6549406995,0.5264898835,0.0878393545
case360,cases_floorfrontR_lhs_500\case360\case360.key,2000395,3372234,-2498.00875000,-231.76660000,314.35800000,-2498.05557831,-231.84608141,296.85824315,9.93885227,16.86915302,3714.15264194,3714.20424812,1.00200364,0.0100200364,5.2154289544E-05,0.30203418,59.49454931,1,titanium_rigid,110000.0,0.3400,111.33441994,0.2112904013,0.9286001302,0.5721989112,0.5040072831,0.0201356119,0.1652626370,0.3748873848
case361,cases_floorfrontR_lhs_500\case361\case361.key,2000395,3366238,-1809.65850000,-416.87505000,297.96990000,-1813.52292343,-418.15118318,280.94968509,1053.01610527,347.73332140,4637.83556797,4768.57212762,1.04748774,0.0104748774,5.4521736855E-05,13.44742814,18.27456758,2,steel_rigid,210000.0,0.3000,154.91173904,0.8540645869,0.4825380449,0.8765688426,0.5949754796,0.8964952096,0.0507626877,0.8112123749
case362,cases_floorfrontR_lhs_500\case362\case362.key,2000395,3367982,-2328.67775000,-496.23627500,290.88447500,-2324.96151584,-493.73809323,273.96706706,-921.12323572,-619.21105357,4193.22810570,4337.63210642,1.15116026,0.0115116026,5.9917891581E-05,14.82562968,213.91036585,2,steel_rigid,210000.0,0.3000,197.54772587,0.3694098988,0.2912986200,0.7521671160,0.8023205219,0.9883753120,0.5941954607,0.8522093115
case363,cases_floorfrontR_lhs_500\case363\case363.key,2000395,3373066,-1823.20550000,-327.69702500,297.91345000,-1826.20649305,-325.72654811,280.78565792,323.76723636,-212.58824866,1847.86096051,1888.01724468,0.91362998,0.0091362998,4.7554440711E-05,11.83815937,326.71076578,1,titanium_rigid,110000.0,0.3400,202.51287662,0.8414145416,0.6974333444,0.0450238863,0.3272599697,0.7892106244,0.9075299049,0.6465556682
case364,cases_floorfrontR_lhs_500\case364\case364.key,2000395,3372415,-2377.39125000,-272.79227500,310.81130000,-2377.50176034,-273.51649496,293.32664121,22.06357912,144.59175289,3490.84199822,3493.90489755,0.98838334,0.0098838334,5.1445352622E-05,2.39927585,81.32403390,0,aluminum_rigid,70000.0,0.3300,150.56575351,0.3239217475,0.8297391752,0.5086039368,0.4767666714,0.1599517235,0.2259000942,0.1591106264
case365,cases_floorfrontR_lhs_500\case365\case365.key,2000395,3371284,-2541.99250000,-269.75635000,319.43817500,-2544.27919692,-269.23914049,302.09592856,484.09111375,-109.49266061,3671.33366638,3704.72991445,0.96892590,0.0096892590,5.0432592994E-05,7.69901169,347.25517656,0,aluminum_rigid,70000.0,0.3300,146.37199417,0.1702188406,0.8370549463,0.5694639053,0.4378517961,0.5132674461,0.9645977127,0.0312544188
case366,cases_floorfrontR_lhs_500\case366\case366.key,2000395,3371285,-2537.19975000,-266.88020000,317.22080000,-2536.52675560,-264.70428263,299.86964839,-192.61701126,-622.76699491,4966.05464257,5008.65638231,0.96113529,0.0096113529,5.0027092089E-05,7.47823293,252.81356648,0,aluminum_rigid,70000.0,0.3300,143.71507931,0.1746942598,0.8439857021,0.9458752294,0.4222705894,0.4985488622,0.7022599069,0.0157254634
case367,cases_floorfrontR_lhs_500\case367\case367.key,2000395,3373708,-1722.26625000,-269.57487500,300.34417500,-1718.68368205,-272.06967242,283.39745872,-533.86340392,371.76714147,2525.34823521,2607.79689596,1.05736298,0.0105736298,5.5035742957E-05,14.44586229,145.14775498,2,steel_rigid,210000.0,0.3000,143.65681134,0.9356705460,0.8374922527,0.2528064709,0.6147259542,0.9630574863,0.4031882083,0.9424709680
case368,cases_floorfrontR_lhs_500\case368\case368.key,2000395,3367275,-2642.21875000,-582.12517500,300.25257500,-2645.89371939,-582.80937729,283.15647991,720.16472607,134.07958050,3350.23324397,3429.38439892,0.90388296,0.0090388296,4.7047107841E-05,12.33380378,10.54652308,2,steel_rigid,210000.0,0.3000,81.65669202,0.0766286280,0.0843292361,0.4899784645,0.3077659113,0.8222535853,0.0292958974,0.7454177379
