case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case180,cases_trunkfloor_lhs_500\case180\case180.key,2000447,3284343,-3954.32250000,97.29272750,489.67445000,-3954.23862663,95.45944327,472.27094362,-10.24194734,223.86605196,2125.17742416,2136.96045609,0.76292692,0.0076292692,3.9710346082E-05,6.01960053,92.61947464,1,titanium_rigid,110000.0,0.3400,84.47604352,0.5504718199,0.5987648481,0.1168876349,0.0258538360,0.4013067023,0.2572763185,0.3838440283
case181,cases_trunkfloor_lhs_500\case181\case181.key,2000447,3286664,-4083.42575000,-360.66992500,543.16742500,-4079.96732157,-363.00872075,526.17274032,-538.95453872,364.47323141,2648.41751708,2727.16484210,1.09020146,0.0109020146,5.6744986080E-05,13.80226763,145.93109536,0,aluminum_rigid,70000.0,0.3300,125.97765262,0.3624454896,0.0547404456,0.2872650449,0.6804029234,0.9201511750,0.4053641538,0.2971041418
case182,cases_trunkfloor_lhs_500\case182\case182.key,2000447,3287738,-3806.32175000,270.19080000,512.47427500,-3805.75352682,274.09314466,495.42438267,-149.28002799,-1025.19949379,4479.24068769,4597.49014867,0.97963236,0.0097963236,5.0989864225E-05,13.02303135,261.71534508,0,aluminum_rigid,70000.0,0.3300,104.64735708,0.7660205214,0.8041544580,0.8271817063,0.4592647156,0.8682020897,0.7269870697,0.1832532896
case183,cases_trunkfloor_lhs_500\case183\case183.key,2000447,3282063,-3824.64000000,-27.56939750,494.45725000,-3824.54794454,-27.54036480,476.95751621,-10.46403594,-3.30017549,1989.21216344,1989.24242323,0.88861893,0.0088861893,4.6252615113E-05,0.31602926,197.50437083,0,aluminum_rigid,70000.0,0.3300,82.85097682,0.7393417715,0.4504382486,0.0742450920,0.2772378526,0.0210686172,0.5486232523,0.1969305571
case184,cases_trunkfloor_lhs_500\case184\case184.key,2000447,3284477,-3977.92700000,208.98517500,498.12475000,-3980.83485326,209.46801256,480.87478602,847.73819510,-140.76358144,5028.95160918,5101.84561906,0.95485201,0.0095485201,4.9700046934E-05,9.69702122,350.57227876,1,titanium_rigid,110000.0,0.3400,198.22311087,0.5160941608,0.7314468838,0.9727766574,0.4097040128,0.6464680815,0.9738118854,0.6442688018
case185,cases_trunkfloor_lhs_500\case185\case185.key,2000447,3281101,-4029.99725000,3.44006355,489.73467500,-4028.21984953,2.55424791,472.34772075,-225.10406640,112.18670543,2202.02152831,2216.33853658,0.79082191,0.0079082191,4.1162280611E-05,6.51598061,153.50938666,1,titanium_rigid,110000.0,0.3400,81.38854166,0.4402589047,0.4872751029,0.1398021237,0.0816438275,0.4343987071,0.4264149629,0.3812023221
case186,cases_trunkfloor_lhs_500\case186\case186.key,2000447,2466741,-3768.62200000,-261.78460000,522.36142500,-3767.76192157,-257.62960126,505.38360858,-234.28604760,-1131.82495723,4624.77067480,4767.01389555,1.07624332,0.0107624332,5.6018464874E-05,14.03188699,258.30503052,2,steel_rigid,210000.0,0.3000,83.04106071,0.8209265416,0.1722086050,0.8761190195,0.6524866426,0.9354591327,0.7175139737,0.6796223257
case187,cases_trunkfloor_lhs_500\case187\case187.key,2000447,3282486,-4131.05450000,-117.89807500,506.65747500,-4130.71702072,-117.60564338,489.16317331,-45.06801890,-39.05221564,2336.24272596,2337.00369629,1.15887933,0.0115887933,6.0319669260E-05,1.46218922,220.90949388,1,titanium_rigid,110000.0,0.3400,101.46463487,0.2930788464,0.3431347282,0.1746351711,0.8177586651,0.0974792814,0.6136374830,0.6247958104
case188,cases_trunkfloor_lhs_500\case188\case188.key,2000447,3285687,-4319.44225000,26.52313250,508.55397500,-4319.82198683,25.52281898,491.08671497,83.37530122,219.62957832,3835.12458390,3842.31299696,0.86654681,0.0086654681,4.5103761476E-05,3.50530251,69.21234584,2,steel_rigid,210000.0,0.3000,92.15580109,0.0187104063,0.5146960132,0.6091807387,0.2330936206,0.2336868342,0.1922565162,0.7574330737
case189,cases_trunkfloor_lhs_500\case189\case189.key,2000447,3285293,-4102.69550000,143.51892500,503.56232500,-4099.39884290,145.11163392,486.44960078,-580.93143734,-280.66452067,3015.57583396,3083.82092840,0.99168226,0.0099168226,5.1617061838E-05,12.07627395,205.78651107,0,aluminum_rigid,70000.0,0.3300,144.02526906,0.3343809724,0.6536780148,0.3902228366,0.4833645279,0.8050849301,0.5716291974,0.0503529004
case190,cases_trunkfloor_lhs_500\case190\case190.key,2000447,3284907,-4132.72275000,291.29497500,516.01750000,-4133.49920715,291.33586283,498.53478161,89.29238864,-4.70209101,2010.50847059,2012.49585109,0.78737702,0.0078737702,4.0982973993E-05,2.54651589,356.98561814,0,aluminum_rigid,70000.0,0.3300,222.30212178,0.2906492025,0.8292245945,0.0809577816,0.0747540439,0.1697677263,0.9916267170,0.2659011722
case191,cases_trunkfloor_lhs_500\case191\case191.key,2000447,3281094,-4022.16150000,18.91894500,488.79325000,-4022.28581422,16.30330804,471.49027369,14.46302643,304.30971787,2013.07135228,2035.99357879,1.04665157,0.0104665157,5.4478214042E-05,8.60569858,87.27893254,0,aluminum_rigid,70000.0,0.3300,85.07629690,0.4516709127,0.5056628234,0.0877409944,0.5933031332,0.5737132384,0.2424414793,0.1462541481
case192,cases_trunkfloor_lhs_500\case192\case192.key,2000447,3285759,-4270.01250000,-34.77868500,515.30700000,-4271.12797785,-34.44033250,497.84586525,303.82126196,-92.15663353,4755.86670866,4766.45238672,0.94070856,0.0094070856,4.8963880583E-05,3.81926462,343.12612919,2,steel_rigid,210000.0,0.3000,80.76289440,0.0907000309,0.4418741696,0.8759569258,0.3814171214,0.2546176417,0.9531281366,0.8688175941
case193,cases_trunkfloor_lhs_500\case193\case193.key,2000447,2849454,-4192.19725000,-287.10840000,521.36272500,-4194.89010935,-289.55274003,504.24478966,354.26082380,321.56670666,2251.96086425,2302.22362342,0.93692330,0.0093692330,4.8766857914E-05,11.99445054,42.23039445,1,titanium_rigid,110000.0,0.3400,191.60076943,0.2040303762,0.1421258786,0.1645950242,0.3738466057,0.7996300358,0.1173066513,0.6427175902
case194,cases_trunkfloor_lhs_500\case194\case194.key,2000447,2848206,-3908.62625000,-104.23241250,494.79280000,-3908.72988126,-104.22982483,477.29310704,28.76284573,-0.71820731,4857.03813508,4857.12335264,0.94754495,0.0094754495,4.9319714734E-05,0.33940110,358.56962350,0,aluminum_rigid,70000.0,0.3300,87.97230580,0.6170239647,0.3593684841,0.9021313913,0.3950899033,0.0226267397,0.9960267320,0.1801701729
case195,cases_trunkfloor_lhs_500\case195\case195.key,2000447,3282335,-4044.34825000,-193.27510000,513.52817500,-4042.12583687,-195.91240643,496.37138350,-608.87682685,722.54557474,4700.46394004,4794.49312749,1.06277320,0.0106277320,5.5317344982E-05,11.36606058,130.12026747,1,titanium_rigid,110000.0,0.3400,85.48018100,0.4193580686,0.2535926209,0.8840515942,0.6255463970,0.7577373718,0.3614451874,0.4195694131
case196,cases_trunkfloor_lhs_500\case196\case196.key,2000447,3287892,-3983.73675000,372.52775000,549.84772500,-3987.11498174,373.96146896,532.73685126,669.73456212,-284.23483399,3392.23132507,3469.37561924,1.23859570,0.0123859570,6.4468906031E-05,12.10519848,337.00366958,2,steel_rigid,210000.0,0.3000,141.46921614,0.5076328248,0.9257228824,0.5015229408,0.9771913941,0.8070132323,0.9361213044,0.7768146070
case197,cases_trunkfloor_lhs_500\case197\case197.key,2000447,3283918,-3893.57900000,277.89797500,508.81460000,-3894.14844488,278.19685268,491.32642100,70.19246367,-36.84107292,2155.67547881,2157.13259133,1.15961138,0.0115961138,6.0357772087E-05,2.10605740,332.30690765,0,aluminum_rigid,70000.0,0.3300,189.60377380,0.6389388213,0.8133099891,0.1227108315,0.8192227507,0.1404038267,0.9230747435,0.3038412298
case198,cases_trunkfloor_lhs_500\case198\case198.key,2000447,3283813,-3847.94975000,260.11822500,508.38985000,-3849.24796634,259.10298973,490.96762478,167.26411040,130.80441221,2244.70523397,2254.72585125,1.24414377,0.0124414377,6.4757683265E-05,5.40379631,38.02623176,0,aluminum_rigid,70000.0,0.3300,147.41388917,0.7053933871,0.7921890138,0.1508835921,0.9882875414,0.3602530875,0.1056284216,0.0348563136
case199,cases_trunkfloor_lhs_500\case199\case199.key,2000447,3288164,-3710.67600000,127.44840000,502.48437500,-3710.21787500,124.42753165,485.25316854,-90.47205712,596.57117930,3402.87625316,3455.95850083,1.13877780,0.0113877780,5.9273384405E-05,10.05507880,98.62339220,1,titanium_rigid,110000.0,0.3400,117.02877419,0.9053192562,0.6345874673,0.4976497505,0.7775555967,0.6703385866,0.2739538672,0.6229979182
case200,cases_trunkfloor_lhs_500\case200\case200.key,2000447,3282362,-4063.10300000,-183.35247500,516.34940000,-4065.48147896,-182.54888862,499.03041946,690.53981775,-233.30388870,5028.19065591,5080.74573429,1.14836686,0.0114836686,5.9772495229E-05,8.24814556,341.33208707,0,aluminum_rigid,70000.0,0.3300,84.11261658,0.3920435989,0.2653799361,0.9666856425,0.7967337264,0.5498763704,0.9481446863,0.1901821381
case201,cases_trunkfloor_lhs_500\case201\case201.key,2000447,3287416,-4275.08525000,260.18067500,547.26457500,-4274.75250888,259.93784601,529.76942375,-94.73291298,69.13452111,4980.94930402,4982.32976387,0.85118932,0.0085118932,4.4304403869E-05,1.34878683,143.87864719,2,steel_rigid,210000.0,0.3000,117.30839826,0.0833120638,0.7922631996,0.9382753858,0.2023786309,0.0899191217,0.3996629089,0.9203501685
case202,cases_trunkfloor_lhs_500\case202\case202.key,2000447,3289807,-4163.46475000,383.55652500,635.67022500,-4162.55803257,387.66690126,618.68397555,-182.61599492,-827.84385432,3421.08880854,3524.55992780,0.89215536,0.0089215536,4.6436686412E-05,13.91755643,257.56021490,2,steel_rigid,210000.0,0.3000,129.87389880,0.2458764686,0.9388242187,0.5174532859,0.2843107171,0.9278370951,0.7154450414,0.7087502048
case203,cases_trunkfloor_lhs_500\case203\case203.key,2000447,3283216,-3719.21900000,-137.80615000,502.28992500,-3719.63029079,-139.84270093,484.91369698,49.83920182,246.78420756,2105.60836251,2120.60674511,1.23794551,0.0123794551,6.4435063710E-05,6.81845654,78.58242602,1,titanium_rigid,110000.0,0.3400,121.81007623,0.8928772074,0.3194854666,0.1121667230,0.9758910167,0.4545637692,0.2182845167,0.5393529582
case204,cases_trunkfloor_lhs_500\case204\case204.key,2000447,3286813,-4265.83625000,-268.76530000,548.78402500,-4269.87350520,-270.55035499,531.84991300,733.81847034,324.45467566,3077.97341364,3180.83019337,1.09443293,0.0109443293,5.6965234210E-05,14.61036767,23.85241157,0,aluminum_rigid,70000.0,0.3300,122.35485307,0.0967823330,0.1639160704,0.4182270123,0.6888658678,0.9740245113,0.0662566988,0.1708194936
case205,cases_trunkfloor_lhs_500\case205\case205.key,2000447,3291563,-3710.56075000,395.35302500,627.33017500,-3712.36506177,397.56066894,610.06400092,371.97138245,-455.12110485,3559.54150543,3607.74634063,1.11877110,0.0111877110,5.8232035704E-05,9.37669287,309.25919732,0,aluminum_rigid,70000.0,0.3300,82.37669305,0.9054871066,0.9528375532,0.5414671461,0.7375421980,0.6251128580,0.8590533259,0.2140525660
case206,cases_trunkfloor_lhs_500\case206\case206.key,2000447,3283069,-3833.31600000,-178.71595000,503.65810000,-3835.34533597,-177.10083304,486.35136164,219.77866213,-174.91842119,1874.33320913,1895.26359466,0.88695124,0.0088695124,4.6165812238E-05,8.52298892,321.48426314,2,steel_rigid,210000.0,0.3000,172.48968046,0.7267060211,0.2708877711,0.0471157284,0.2739024875,0.5681992616,0.8930118421,0.7875029480
case207,cases_trunkfloor_lhs_500\case207\case207.key,2000447,3293120,-3798.08375000,-365.82762500,633.22422500,-3799.29670277,-367.13827848,615.81557965,137.77583850,148.87338292,1977.39827427,1987.77498750,1.22793711,0.0122793711,6.3914126746E-05,5.85697049,47.21708284,1,titanium_rigid,110000.0,0.3400,120.28203837,0.7780183674,0.0486134948,0.0738214796,0.9558742265,0.3904646990,0.1311585635,0.4895185182
case208,cases_trunkfloor_lhs_500\case208\case208.key,2000447,3283472,-3748.55650000,44.16443000,496.11060000,-3748.40457771,44.26561021,478.61155196,-39.24925664,-26.13999497,4520.89434316,4521.14028376,1.20253128,0.0120253128,6.2591753208E-05,0.59762771,213.66360512,2,steel_rigid,210000.0,0.3000,160.39064380,0.8501499913,0.5356525175,0.8051413885,0.9050625632,0.0398418475,0.5935100142,0.7850336604
case209,cases_trunkfloor_lhs_500\case209\case209.key,2000447,3288653,-3794.02325000,-313.45945000,596.81722500,-3793.46897720,-313.84187244,579.33018595,-89.18091886,61.53068473,2813.61492321,2815.70030322,1.17764383,0.0117764383,6.1296361362E-05,2.20528045,145.39613045,1,titanium_rigid,110000.0,0.3400,113.55035453,0.7839320909,0.1108228583,0.3128230430,0.8552876604,0.1470186967,0.4038781401,0.6210615565
case210,cases_trunkfloor_lhs_500\case210\case210.key,2000447,3282539,-4199.86325000,-95.36951250,507.97585000,-4199.10095908,-95.94423833,490.50190932,-145.64926608,109.81161398,3338.70781075,3343.68690892,0.80122536,0.0080122536,4.1703780022E-05,3.12718864,142.98569611,2,steel_rigid,210000.0,0.3000,80.00609111,0.1928655926,0.3698969275,0.4652397185,0.1024507213,0.2084792424,0.3971824892,0.9177770091
case211,cases_trunkfloor_lhs_500\case211\case211.key,2000447,3284118,-3829.26650000,37.47052250,494.13890000,-3828.22880916,38.07525552,476.68016306,-256.50463497,-149.48269422,4315.58877667,4325.78850534,1.14116694,0.0114116694,5.9397739077E-05,3.93536184,210.23226386,1,titanium_rigid,110000.0,0.3400,81.78511723,0.7326037241,0.5277006704,0.7487481612,0.7823338742,0.2623574562,0.5839785107,0.6595735187
case212,cases_trunkfloor_lhs_500\case212\case212.key,2000447,3284893,-4123.26500000,221.94285000,509.32082500,-4121.36451809,223.91385618,492.03634343,-264.58748975,-274.40596789,2406.36733662,2436.37208441,1.24541458,0.0124541458,6.4823829062E-05,9.00134754,226.04360292,1,titanium_rigid,110000.0,0.3400,211.06726139,0.3044234957,0.7468396049,0.2033203673,0.9908291666,0.6000898358,0.6278988970,0.5159036624
case213,cases_trunkfloor_lhs_500\case213\case213.key,2000447,3286719,-4143.41550000,-343.23745000,545.68610000,-4143.75428693,-338.80686010,528.75963857,73.38923431,-959.77019238,3666.67046752,3790.91243888,1.01030852,0.0101030852,5.2586558222E-05,14.70934146,274.37263708,0,aluminum_rigid,70000.0,0.3300,143.36235847,0.2750762518,0.0754488849,0.5943426688,0.5206170306,0.9806227638,0.7621462141,0.1167685588
case214,cases_trunkfloor_lhs_500\case214\case214.key,2000447,3285707,-4327.01300000,-17.71509000,506.02830000,-4327.32909047,-18.12746193,488.53601495,44.18781488,57.64746442,2445.33105612,2446.40956652,0.95842373,0.0095842373,4.9885954919E-05,1.70137941,52.52918820,2,steel_rigid,210000.0,0.3000,84.22564487,0.0076843451,0.4621444078,0.2062179402,0.4168474513,0.1134252939,0.1459144117,0.8117527195
case215,cases_trunkfloor_lhs_500\case215\case215.key,2000447,3281737,-3902.05575000,-110.29352500,496.40142500,-3901.85238482,-107.55209592,479.11868190,-46.23501909,-623.26317714,3929.22708041,3978.62037827,0.81146508,0.0081146508,4.2236757221E-05,9.03765418,265.75744523,1,titanium_rigid,110000.0,0.3400,95.09571007,0.6265932591,0.3521683487,0.6485293087,0.1229301526,0.6025102785,0.7382151256,0.6505458994
case216,cases_trunkfloor_lhs_500\case216\case216.key,2000447,3282695,-4267.51575000,-50.89184500,517.41317500,-4267.87212178,-48.64074327,500.06222286,42.57581992,-268.93965305,2072.92233025,2090.72911317,1.21580005,0.0121580005,6.3282392435E-05,7.48324911,278.99583577,1,titanium_rigid,110000.0,0.3400,85.20496606,0.0943363045,0.4227329750,0.1035417895,0.9316000936,0.4988832740,0.7749884327,0.5722737899
case217,cases_trunkfloor_lhs_500\case217\case217.key,2000447,3293378,-4007.49775000,-399.23682500,630.98150000,-4007.66012155,-399.00030213,613.48385180,42.25228429,-61.54792225,4553.23373728,4553.84572296,1.14237702,0.0114237702,5.9460723834E-05,0.93934249,304.46936788,2,steel_rigid,210000.0,0.3000,87.59217649,0.4730272387,0.0089259352,0.8145826399,0.7847540378,0.0626228329,0.8457482441,0.8548054005
case218,cases_trunkfloor_lhs_500\case218\case218.key,2000447,3288508,-3682.36425000,-168.88575000,534.33450000,-3683.52464549,-166.34003259,517.05958162,249.88231907,-548.20082902,3720.02193056,3768.49153988,0.87480176,0.0087480176,4.5533431444E-05,9.19930893,294.50456996,2,steel_rigid,210000.0,0.3000,84.25845338,0.9465525672,0.2825652926,0.5878703097,0.2496035137,0.6132872618,0.8180682499,0.7256146683
case219,cases_trunkfloor_lhs_500\case219\case219.key,2000447,3290202,-3677.20050000,190.48665000,606.79477500,-3677.18223136,190.54205877,589.29487225,-4.80461807,-14.57239981,4602.44094026,4602.46651783,0.92345827,0.0092345827,4.8066003146E-05,0.19101707,251.75226515,1,titanium_rigid,110000.0,0.3400,83.50307099,0.9540730670,0.7094720591,0.8286182610,0.3469165474,0.0127344713,0.6993118476,0.6494240458
case220,cases_trunkfloor_lhs_500\case220\case220.key,2000447,3281030,-4205.65475000,-252.78662500,519.55972500,-4208.84434326,-251.08168691,502.43752652,539.92919898,-288.60916767,2898.41812098,2962.37175175,1.14002847,0.0114002847,5.9338481727E-05,11.92710066,331.87409226,2,steel_rigid,210000.0,0.3000,184.45620879,0.1844308360,0.1828975071,0.3551634629,0.7800569347,0.7951400440,0.9218724785,0.9115876561
case221,cases_trunkfloor_lhs_500\case221\case221.key,2000447,3289370,-4308.58675000,262.16247500,560.28152500,-4308.19983268,265.86827441,543.18277225,-67.92575227,-650.57622950,3001.79282923,3072.23428921,1.22032112,0.0122032112,6.3517714482E-05,12.29300210,264.03942442,1,titanium_rigid,110000.0,0.3400,84.27802297,0.0345203865,0.7946174255,0.3868780605,0.9406422472,0.8195334735,0.7334428456,0.6305454462
case222,cases_trunkfloor_lhs_500\case222\case222.key,2000447,3283369,-3783.12000000,-18.04681500,498.19705000,-3784.16148219,-19.90559789,480.82724168,277.40828462,495.10378486,4626.60694217,4661.28468467,1.07790736,0.0107790736,5.6105078179E-05,6.99326263,60.73794621,0,aluminum_rigid,70000.0,0.3300,121.84344424,0.7998116143,0.4617503441,0.8455976111,0.6558147235,0.4662175086,0.1687165173,0.0261663792
case223,cases_trunkfloor_lhs_500\case223\case223.key,2000447,3285335,-4142.31550000,96.97191000,499.08727500,-4142.39064955,96.86736032,481.58774867,8.76023151,12.18742369,2039.93107319,2039.98628876,1.18013578,0.0118013578,6.1426067307E-05,0.42155647,54.29169444,2,steel_rigid,210000.0,0.3000,85.65231694,0.2766782948,0.5983837416,0.0888935910,0.8602715584,0.0281037644,0.1508102623,0.8315784421
case224,cases_trunkfloor_lhs_500\case224\case224.key,2000447,3284430,-3940.11875000,167.16040000,498.60380000,-3940.06917586,167.57077766,481.10868261,-8.51475676,-70.48565676,3004.92681318,3005.76544019,0.93452828,0.0093452828,4.8642197088E-05,1.35348862,263.11197328,2,steel_rigid,210000.0,0.3000,150.18717560,0.5711582007,0.6817622684,0.3676901476,0.3690565644,0.0902325747,0.7308665925,0.9578734841
case225,cases_trunkfloor_lhs_500\case225\case225.key,2000447,3295237,-4236.79225000,-339.62445000,626.87337500,-4237.09560472,-339.48894557,609.37652916,50.12430465,-22.38984595,2891.06176173,2891.58293349,1.18964266,0.0118964266,6.1920900655E-05,1.08784436,335.93033341,0,aluminum_rigid,70000.0,0.3300,138.14313856,0.1390820949,0.0797408510,0.3347284817,0.8792853278,0.0725229574,0.9331398150,0.1085322223
case226,cases_trunkfloor_lhs_500\case226\case226.key,2000447,3282862,-4002.87125000,-299.29655000,513.13935000,-4001.14436647,-296.29219952,495.98587363,-505.85377084,-880.06052018,5024.74575633,5126.25247841,0.90450012,0.0090450012,4.7079231194E-05,11.42100407,240.10995624,1,titanium_rigid,110000.0,0.3400,187.46330797,0.4797652861,0.1276472940,0.9798223141,0.3090002380,0.7614002716,0.6669721007,0.4967222770
