case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case076,cases_floorfrontdriver_lhs_100\case076\case076.key,2000394,3047201,-1887.05675000,391.59655000,290.47890000,-1890.40710607,391.78869587,273.30367965,650.03450809,-37.28005174,3332.32816942,3395.34176375,0.78408807,0.0078408807,4.0811783965E-05,11.05571851,356.71763212,2,steel_rigid,210000.0,0.3000,217.38031834,0.7838999754,0.4305361619,0.4801511976,0.0681761370,0.7370479008,0.9908823114,0.9628384416
case077,cases_floorfrontdriver_lhs_100\case077\case077.key,2000394,3045798,-1841.75250000,495.14460000,295.25325000,-1842.84613262,497.89906758,278.00602193,148.45928100,-373.91558026,2341.28995885,2375.60343717,0.91570068,0.0091570068,4.7662220490E-05,9.75005733,291.65503609,1,titanium_rigid,110000.0,0.3400,119.36828430,0.8262682521,0.6914553834,0.1857779617,0.3314013637,0.6500038222,0.8101528780,0.6591857801
case078,cases_floorfrontdriver_lhs_100\case078\case078.key,2000394,3048597,-2449.82650000,302.01410000,312.91212500,-2450.74307850,301.50782518,295.44347967,252.30559867,139.36173645,4808.57563396,4817.20660095,1.04877884,0.0104877884,5.4588938840E-05,3.43031961,28.91419409,2,steel_rigid,210000.0,0.3000,162.98895967,0.2576009086,0.2048073036,0.8906084123,0.5975576884,0.2286879743,0.0803172058,0.7630751684
case079,cases_floorfrontdriver_lhs_100\case079\case079.key,2000394,3045862,-1948.34125000,599.38370000,291.03302500,-1947.15315651,600.51418772,273.61003928,-338.72375799,-322.30043344,4967.26833900,4989.22500046,0.85761720,0.0085761720,4.4638975257E-05,5.37729221,223.57676369,2,steel_rigid,210000.0,0.3000,80.74659356,0.7265870598,0.9541159050,0.9402658701,0.2152343999,0.3584861477,0.6210465658,0.8017796251
case080,cases_floorfrontdriver_lhs_100\case080\case080.key,2000394,3047023,-1999.85625000,359.89692500,289.25355000,-1999.55356325,357.38505106,271.93740522,-89.03228019,738.84258906,5093.37075473,5147.44992821,1.09343882,0.0109343882,5.6913490761E-05,8.31261272,96.87114659,1,titanium_rigid,110000.0,0.3400,199.44574101,0.6784105251,0.3506598004,0.9859414937,0.6868776469,0.5541741812,0.2690865183,0.3833219463
case081,cases_floorfrontdriver_lhs_100\case081\case081.key,2000394,3044464,-2676.92425000,520.48265000,298.52190000,-2677.53877233,520.98350592,281.03986620,92.25598961,-75.19166772,2624.51378620,2627.21098667,0.75213320,0.0075213320,3.9148532947E-05,2.59647371,320.81883289,2,steel_rigid,210000.0,0.3000,116.26600551,0.0452203856,0.7553019192,0.2584108388,0.0042663957,0.1730982475,0.8911634247,0.7716083945
case082,cases_floorfrontdriver_lhs_100\case082\case082.key,2000394,3048361,-2295.56675000,229.40212500,311.34120000,-2294.31613173,228.28429537,293.92177375,-254.75496039,227.70548664,3548.39308940,3564.80622130,1.23140891,0.0123140891,6.4094833770E-05,5.50024670,138.20896742,2,steel_rigid,210000.0,0.3000,81.57121788,0.4018637487,0.0218404588,0.5290713955,0.9628178202,0.3666831135,0.3839137984,0.8876419136
case083,cases_floorfrontdriver_lhs_100\case083\case083.key,2000394,3044975,-2404.69325000,532.08765000,291.29092500,-2403.57706835,532.10103010,273.82656244,-118.30936013,-1.41822045,1851.13019541,1854.90757624,0.76554145,0.0076554145,3.9846432377E-05,3.65717386,180.68679397,0,aluminum_rigid,70000.0,0.3300,132.43677097,0.2998092671,0.7845440688,0.0354659439,0.0310828963,0.2438115907,0.5019077610,0.1855523155
case084,cases_floorfrontdriver_lhs_100\case084\case084.key,2000394,3047378,-1716.89700000,330.92395000,297.74517500,-1715.98639855,330.79637091,280.26934802,-230.01542569,32.22612650,4414.34589688,4420.45193579,0.95720412,0.0095720412,4.9822474327E-05,3.01185515,172.02453441,2,steel_rigid,210000.0,0.3000,82.67106010,0.9430324050,0.2776540211,0.7760751525,0.4144082354,0.2007903434,0.4778459289,0.7196474133
case085,cases_floorfrontdriver_lhs_100\case085\case085.key,2000394,3044541,-2683.24625000,472.00270000,299.63380000,-2681.25434469,471.38122113,282.25864310,-507.29760895,158.27797857,4425.09767724,4456.89266594,0.83391201,0.0083391201,4.3405119877E-05,6.84793142,162.67196248,2,steel_rigid,210000.0,0.3000,122.26973943,0.0393080871,0.6331426819,0.7865946901,0.1678240106,0.4565287615,0.4518665624,0.8534080018
case086,cases_floorfrontdriver_lhs_100\case086\case086.key,2000394,3044873,-2427.49725000,608.62885000,291.55380000,-2427.43168147,608.13507172,274.06089047,-16.10869959,121.31011700,4297.61084607,4299.35281397,0.98125143,0.0098125143,5.1074136933E-05,1.63106334,97.56402137,0,aluminum_rigid,70000.0,0.3300,86.88845753,0.2784830961,0.9774117309,0.7411168309,0.4625028601,0.1087375557,0.2710111705,0.0575914634
case087,cases_floorfrontdriver_lhs_100\case087\case087.key,2000394,3046448,-1872.25275000,449.05737500,289.18680000,-1872.25267173,449.06307078,271.68680093,-0.02076157,-1.51085747,4642.03614474,4642.03639065,1.15735706,0.0115735706,6.0240435124E-05,0.01864999,269.21271498,2,steel_rigid,210000.0,0.3000,166.06553405,0.7977445919,0.5753253079,0.8400411047,0.8147141258,0.0012433326,0.7478130972,0.9014508333
case088,cases_floorfrontdriver_lhs_100\case088\case088.key,2000394,3046866,-2530.73525000,411.52667500,304.93932500,-2530.53760266,411.75449753,287.44192427,-21.41715225,-24.68694920,1896.02597611,1896.30763379,1.07839254,0.0107839254,5.6130331753E-05,0.98752797,229.05674098,2,steel_rigid,210000.0,0.3000,129.35034112,0.1819355062,0.4807558686,0.0474171167,0.6567850818,0.0658351980,0.6362687249,0.6935021451
case089,cases_floorfrontdriver_lhs_100\case089\case089.key,2000394,3046707,-2343.20525000,368.56507500,289.96190000,-2341.79328784,369.66446469,272.55363457,-219.58340794,-170.97323318,2707.27244257,2721.53868203,0.93914514,0.0093914514,4.8882504385E-05,5.86914752,217.90523339,2,steel_rigid,210000.0,0.3000,225.62824625,0.3573124947,0.3725017081,0.2856409116,0.3782902741,0.3912765011,0.6052923150,0.9225019241
case090,cases_floorfrontdriver_lhs_100\case090\case090.key,2000394,3046317,-2230.39675000,458.44927500,288.84870000,-2230.13931056,458.89876831,271.35636795,-53.82837673,-93.98519203,3657.49649194,3659.09979353,0.87854545,0.0087854545,4.5728290522E-05,1.69618795,240.19882953,2,steel_rigid,210000.0,0.3000,236.88784772,0.4628103618,0.5989909128,0.5562916179,0.2570908942,0.1130791968,0.6672189709,0.7864995793
case091,cases_floorfrontdriver_lhs_100\case091\case091.key,2000394,3045613,-1981.03450000,511.39492500,289.24212500,-1980.01268815,510.58940782,271.79056224,-290.32586276,228.87038481,4958.48626531,4972.24866664,1.08456396,0.0108456396,5.6451554049E-05,4.26391503,141.75049545,2,steel_rigid,210000.0,0.3000,155.91955648,0.6960125185,0.7324027711,0.9353652223,0.6691279173,0.2842610021,0.3937513762,0.9420544735
case092,cases_floorfrontdriver_lhs_100\case092\case092.key,2000394,3048183,-2048.86125000,336.99402500,294.63775000,-2052.77931360,336.29239396,277.59643281,485.49510789,86.94050693,2111.62374430,2168.46005014,0.90625459,0.0090625459,4.7170551513E-05,13.14704102,10.15268392,0,aluminum_rigid,70000.0,0.3300,174.80371753,0.6325813280,0.2929493284,0.1259807887,0.3125091840,0.8764694011,0.0282018998,0.1300432541
case093,cases_floorfrontdriver_lhs_100\case093\case093.key,2000394,3047484,-1783.92550000,259.31085000,304.21767500,-1785.54403032,256.28001775,287.05829228,320.15247634,599.51206456,3394.20202050,3461.57762872,0.98981653,0.0098981653,5.1519950397E-05,11.32293174,61.89681375,1,titanium_rigid,110000.0,0.3400,83.71987745,0.8803477333,0.0972041305,0.4992718538,0.4796330604,0.7548621158,0.1719355937,0.4871383101
case094,cases_floorfrontdriver_lhs_100\case094\case094.key,2000394,3047054,-2102.15000000,380.99585000,289.04717500,-2103.59277108,379.41912975,271.67816913,159.81700987,174.65467657,1923.97992176,1938.49025585,0.87065715,0.0087065715,4.5317704820E-05,7.01480822,47.54006153,1,titanium_rigid,110000.0,0.3400,219.84860657,0.5827459923,0.4038246363,0.0595941964,0.2413143063,0.4676538816,0.1320557265,0.5909586185
case095,cases_floorfrontdriver_lhs_100\case095\case095.key,2000394,3045838,-1823.07875000,483.32605000,292.22730000,-1823.02049017,483.41738522,274.72763533,-15.69316683,-24.60252136,4713.79922788,4713.88955326,1.12433992,0.0112433992,5.8521892733E-05,0.35469373,237.46749039,0,aluminum_rigid,70000.0,0.3300,120.01553830,0.8437318368,0.6616751329,0.8607833357,0.7486798361,0.0236462488,0.6596319177,0.1150294139
case096,cases_floorfrontdriver_lhs_100\case096\case096.key,2000394,3046313,-2211.13675000,458.55272500,288.88122500,-2208.45051028,459.78133013,271.63232226,-467.92661709,-214.01553911,3004.65392195,3048.39353769,1.14540112,0.0114540112,5.9618128361E-05,9.71762764,204.57792927,2,steel_rigid,210000.0,0.3000,236.69340188,0.4808222041,0.5992515849,0.3799958251,0.7908022425,0.6478418426,0.5682720257,0.9142477786
case097,cases_floorfrontdriver_lhs_100\case097\case097.key,2000394,2723720,-2466.58650000,504.87242500,292.98027500,-2466.47419767,505.72759160,275.50154283,-16.17521446,-123.17200036,2517.50992917,2520.57319329,1.19247079,0.0119247079,6.2068104620E-05,2.82503731,262.51860468,1,titanium_rigid,110000.0,0.3400,82.55817021,0.2419270520,0.7159674484,0.2276271451,0.8849415800,0.1883358209,0.7292183463,0.5657995595
case098,cases_floorfrontdriver_lhs_100\case098\case098.key,2000394,3048950,-2589.89175000,320.21940000,314.68602500,-2587.28322585,320.46595446,297.38328497,-549.72862338,-51.95966645,3646.43412211,3688.00531090,1.11207004,0.0111207004,5.7883245775E-05,8.61086690,185.39948472,1,titanium_rigid,110000.0,0.3400,180.77198731,0.1266126841,0.2506808154,0.5646359259,0.7241400874,0.5740577932,0.5149985687,0.5011486952
case099,cases_floorfrontdriver_lhs_100\case099\case099.key,2000394,3045779,-1891.56075000,502.46717500,294.96372500,-1892.69183180,502.04039647,277.50553168,205.02782308,77.36087184,3164.59462585,3172.17279773,0.91084736,0.0091084736,4.7409605110E-05,3.96121062,20.67243891,0,aluminum_rigid,70000.0,0.3300,117.10810495,0.7796878602,0.7099067262,0.4157278363,0.3216947208,0.2640807080,0.0574234414,0.0035687298
case100,cases_floorfrontdriver_lhs_100\case100\case100.key,2000394,3046769,-2504.66550000,360.71737500,294.92047500,-2507.06698820,360.44725427,277.58813848,460.78037490,51.82883343,3325.60472737,3357.77479658,1.18303285,0.0118303285,6.1576859752E-05,7.93752664,6.41768667,0,aluminum_rigid,70000.0,0.3300,184.37048836,0.2063157880,0.3527271612,0.4693065433,0.8660656965,0.5291684424,0.0178269074,0.3144178939
case101,cases_floorfrontdriver_lhs_100\case101\case101.key,2000394,3047511,-1717.47675000,291.70477500,301.79697500,-1718.07696034,293.72396411,284.42421981,65.44563432,-220.16800224,1894.28755434,1908.16205255,0.80867985,0.0080867985,4.2091785986E-05,6.91356655,286.55474781,0,aluminum_rigid,70000.0,0.3300,83.39313041,0.9424902261,0.1788299814,0.0508391942,0.1173596921,0.4609044369,0.7959854106,0.0224463948
case102,cases_floorfrontdriver_lhs_100\case102\case102.key,2000394,3048267,-2284.34250000,319.13467500,307.69667500,-2285.35363521,317.82809456,290.27483660,124.17387353,160.45643799,2139.51322537,2149.11197030,1.00233160,0.0100233160,5.2171359767E-05,5.41722795,52.26446338,2,steel_rigid,210000.0,0.3000,169.47624126,0.4123606034,0.2479475375,0.1203954765,0.5046631995,0.3611485299,0.1451790649,0.9661350372
case103,cases_floorfrontdriver_lhs_100\case103\case103.key,2000394,3048023,-2023.25100000,298.68047500,310.23925000,-2022.03418981,298.75394702,292.78175949,-306.86879244,-18.52899529,4402.62506957,4413.34558840,1.18906917,0.0118906917,6.1891050415E-05,3.99438126,183.45537209,1,titanium_rigid,110000.0,0.3400,137.25772905,0.6565318880,0.1964072725,0.7740237258,0.8781383445,0.2662920842,0.5095982558,0.5386986020
case104,cases_floorfrontdriver_lhs_100\case104\case104.key,2000394,3048116,-1992.94350000,256.12890000,310.16287500,-1991.79250770,259.53425204,293.03603074,-240.18405906,-710.61403047,3573.95525272,3651.82376779,0.83665658,0.0083665658,4.3547974920E-05,11.85327657,251.32499879,2,steel_rigid,210000.0,0.3000,95.72088749,0.6848752895,0.0891862884,0.5541912092,0.1733131573,0.7902184378,0.6981249966,0.6964271605
case105,cases_floorfrontdriver_lhs_100\case105\case105.key,2000394,3046758,-2480.78700000,344.94407500,295.54092500,-2480.39955541,344.15212213,278.06314776,-39.02918092,79.77727093,1760.62165219,1762.86025880,1.09638938,0.0109638938,5.7067067234E-05,2.88777629,116.06912042,1,titanium_rigid,110000.0,0.3400,206.42549564,0.2286468253,0.3129817758,0.0088941598,0.6927787602,0.1925184197,0.3224142234,0.3935682358
case106,cases_floorfrontdriver_lhs_100\case106\case106.key,2000394,3046656,-2224.66300000,357.51182500,288.78467500,-2226.28070333,356.37366293,271.39681650,258.77432447,182.06497880,2781.43171516,2799.37032091,0.97309816,0.0097309816,5.0649758972E-05,6.48983993,35.12893999,1,titanium_rigid,110000.0,0.3400,202.78010012,0.4681725321,0.3446498520,0.3081089810,0.4461963102,0.4326559954,0.0975803889,0.5066082065
case107,cases_floorfrontdriver_lhs_100\case107\case107.key,2000394,3046486,-2650.18950000,402.70582500,299.43870000,-2650.07084339,402.24050663,281.94528983,-26.61746605,104.38184619,3924.18305576,3925.66130919,0.78172664,0.0078172664,4.0688871461E-05,1.57242266,104.30560095,0,aluminum_rigid,70000.0,0.3300,155.23124977,0.0702225716,0.4585291892,0.6332413352,0.0634532742,0.1048281770,0.2897377804,0.1245895226
case108,cases_floorfrontdriver_lhs_100\case108\case108.key,2000394,3045809,-1790.65575000,504.89055000,296.91822500,-1790.53137251,504.78486536,279.41898613,-29.36289002,24.94990471,4131.19942504,4131.37911193,1.00767268,0.0100767268,5.2449362942E-05,0.53437961,139.64515255,2,steel_rigid,210000.0,0.3000,81.08843549,0.8740536418,0.7160131195,0.6926269773,0.5153453580,0.0356253073,0.3879032015,0.7146169559
case109,cases_floorfrontdriver_lhs_100\case109\case109.key,2000394,3044857,-2470.51450000,612.47075000,292.70660000,-2466.51193202,610.97475725,275.73628901,-797.74346510,298.16319141,3382.31724145,3487.88845100,1.08014807,0.0108014807,5.6221707055E-05,14.13287926,159.50635635,0,aluminum_rigid,70000.0,0.3300,83.35959082,0.2382536088,0.9870925076,0.5068671375,0.6602961405,0.9421919508,0.4430732121,0.1568136425
